,album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri
37,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb'}, 'href': 'https://api.spotify.com/v1/albums/5H7ixXZfsNMGbIE5OBSpcb', 'id': '5H7ixXZfsNMGbIE5OBSpcb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ecc33f195df6aa257c39eaa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ecc33f195df6aa257c39eaa', 'width': 64}], 'is_playable': True, 'name': 'THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY', 'release_date': '2024-04-19', 'release_date_precision': 'day', 'total_tracks': 31, 'type': 'album', 'uri': 'spotify:album:5H7ixXZfsNMGbIE5OBSpcb'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,334084,False,{'isrc': 'USUG12401037'},{'spotify': 'https://open.spotify.com/track/2d8UxVNhJinc8uat9PoM9y'},https://api.spotify.com/v1/tracks/2d8UxVNhJinc8uat9PoM9y,2d8UxVNhJinc8uat9PoM9y,False,True,Who’s Afraid of Little Old Me?,90,,10,track,spotify:track:2d8UxVNhJinc8uat9PoM9y
38,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv'}, 'href': 'https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv', 'id': '6DEjYFkNZh67HP7R9PSZvv', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02da5d5aeeabacacc1263c0f4b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851da5d5aeeabacacc1263c0f4b', 'width': 64}], 'is_playable': True, 'name': 'reputation', 'release_date': '2017-11-10', 'release_date_precision': 'day', 'total_tracks': 15, 'type': 'album', 'uri': 'spotify:album:6DEjYFkNZh67HP7R9PSZvv'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,209680,False,{'isrc': 'USCJY1750009'},{'spotify': 'https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA'},https://api.spotify.com/v1/tracks/1ZY1PqizIl78geGM4xWlEA,1ZY1PqizIl78geGM4xWlEA,False,True,Gorgeous,77,,8,track,spotify:track:1ZY1PqizIl78geGM4xWlEA
39,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb'}, 'href': 'https://api.spotify.com/v1/albums/5H7ixXZfsNMGbIE5OBSpcb', 'id': '5H7ixXZfsNMGbIE5OBSpcb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ecc33f195df6aa257c39eaa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ecc33f195df6aa257c39eaa', 'width': 64}], 'is_playable': True, 'name': 'THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY', 'release_date': '2024-04-19', 'release_date_precision': 'day', 'total_tracks': 31, 'type': 'album', 'uri': 'spotify:album:5H7ixXZfsNMGbIE5OBSpcb'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,228800,False,{'isrc': 'USUG12402544'},{'spotify': 'https://open.spotify.com/track/7Mts0OfPorF4iwOomvfqn1'},https://api.spotify.com/v1/tracks/7Mts0OfPorF4iwOomvfqn1,7Mts0OfPorF4iwOomvfqn1,False,True,So High School,88,,22,track,spotify:track:7Mts0OfPorF4iwOomvfqn1
40,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb'}, 'href': 'https://api.spotify.com/v1/albums/5H7ixXZfsNMGbIE5OBSpcb', 'id': '5H7ixXZfsNMGbIE5OBSpcb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ecc33f195df6aa257c39eaa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ecc33f195df6aa257c39eaa', 'width': 64}], 'is_playable': True, 'name': 'THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY', 'release_date': '2024-04-19', 'release_date_precision': 'day', 'total_tracks': 31, 'type': 'album', 'uri': 'spotify:album:5H7ixXZfsNMGbIE5OBSpcb'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,196900,False,{'isrc': 'USUG12401042'},{'spotify': 'https://open.spotify.com/track/1tuNqJOtRQVHvONR8Lg3MZ'},https://api.spotify.com/v1/tracks/1tuNqJOtRQVHvONR8Lg3MZ,1tuNqJOtRQVHvONR8Lg3MZ,False,True,The Alchemy,87,,15,track,spotify:track:1tuNqJOtRQVHvONR8Lg3MZ
41,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb'}, 'href': 'https://api.spotify.com/v1/albums/5H7ixXZfsNMGbIE5OBSpcb', 'id': '5H7ixXZfsNMGbIE5OBSpcb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ecc33f195df6aa257c39eaa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ecc33f195df6aa257c39eaa', 'width': 64}], 'is_playable': True, 'name': 'THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY', 'release_date': '2024-04-19', 'release_date_precision': 'day', 'total_tracks': 31, 'type': 'album', 'uri': 'spotify:album:5H7ixXZfsNMGbIE5OBSpcb'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,277156,True,{'isrc': 'USUG12401039'},{'spotify': 'https://open.spotify.com/track/3YkNIrAvbKNrrwwEd7NVLl'},https://api.spotify.com/v1/tracks/3YkNIrAvbKNrrwwEd7NVLl,3YkNIrAvbKNrrwwEd7NVLl,False,True,loml,87,,12,track,spotify:track:3YkNIrAvbKNrrwwEd7NVLl
42,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb'}, 'href': 'https://api.spotify.com/v1/albums/5H7ixXZfsNMGbIE5OBSpcb', 'id': '5H7ixXZfsNMGbIE5OBSpcb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ecc33f195df6aa257c39eaa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ecc33f195df6aa257c39eaa', 'width': 64}], 'is_playable': True, 'name': 'THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY', 'release_date': '2024-04-19', 'release_date_precision': 'day', 'total_tracks': 31, 'type': 'album', 'uri': 'spotify:album:5H7ixXZfsNMGbIE5OBSpcb'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,210789,False,{'isrc': 'USUG12401034'},{'spotify': 'https://open.spotify.com/track/7IWcDWOfiooH5hRs9XOVYz'},https://api.spotify.com/v1/tracks/7IWcDWOfiooH5hRs9XOVYz,7IWcDWOfiooH5hRs9XOVYz,False,True,Fresh Out The Slammer,87,,7,track,spotify:track:7IWcDWOfiooH5hRs9XOVYz
43,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb'}, 'href': 'https://api.spotify.com/v1/albums/5H7ixXZfsNMGbIE5OBSpcb', 'id': '5H7ixXZfsNMGbIE5OBSpcb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ecc33f195df6aa257c39eaa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ecc33f195df6aa257c39eaa', 'width': 64}], 'is_playable': True, 'name': 'THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY', 'release_date': '2024-04-19', 'release_date_precision': 'day', 'total_tracks': 31, 'type': 'album', 'uri': 'spotify:album:5H7ixXZfsNMGbIE5OBSpcb'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,238857,True,{'isrc': 'USUG12401046'},{'spotify': 'https://open.spotify.com/track/62E2nR0od0M5HYxuYLaDz7'},https://api.spotify.com/v1/tracks/62E2nR0od0M5HYxuYLaDz7,62E2nR0od0M5HYxuYLaDz7,False,True,The Black Dog,87,,17,track,spotify:track:62E2nR0od0M5HYxuYLaDz7
44,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv'}, 'href': 'https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv', 'id': '6DEjYFkNZh67HP7R9PSZvv', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02da5d5aeeabacacc1263c0f4b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851da5d5aeeabacacc1263c0f4b', 'width': 64}], 'is_playable': True, 'name': 'reputation', 'release_date': '2017-11-10', 'release_date_precision': 'day', 'total_tracks': 15, 'type': 'album', 'uri': 'spotify:album:6DEjYFkNZh67HP7R9PSZvv'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,232253,False,{'isrc': 'USCJY1750007'},{'spotify': 'https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf'},https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,6NFyWDv5CjfwuzoCkw47Xf,False,True,Delicate,81,,5,track,spotify:track:6NFyWDv5CjfwuzoCkw47Xf
45,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/64LU4c1nfjz1t4VnGhagcg'}, 'href': 'https://api.spotify.com/v1/albums/64LU4c1nfjz1t4VnGhagcg', 'id': '64LU4c1nfjz1t4VnGhagcg', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02904445d70d04eb24d6bb79ac', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851904445d70d04eb24d6bb79ac', 'width': 64}], 'is_playable': True, 'name': ""1989 (Taylor's Version)"", 'release_date': '2023-10-26', 'release_date_precision': 'day', 'total_tracks': 21, 'type': 'album', 'uri': 'spotify:album:64LU4c1nfjz1t4VnGhagcg'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,220433,False,{'isrc': 'USUG12103658'},{'spotify': 'https://open.spotify.com/track/1K39ty6o1sHwwlZwO6a7wK'},https://api.spotify.com/v1/tracks/1K39ty6o1sHwwlZwO6a7wK,1K39ty6o1sHwwlZwO6a7wK,False,True,Wildest Dreams (Taylor's Version),78,,9,track,spotify:track:1K39ty6o1sHwwlZwO6a7wK
46,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1yGbNOtRIgdIiGHOEBaZWf'}, 'href': 'https://api.spotify.com/v1/albums/1yGbNOtRIgdIiGHOEBaZWf', 'id': '1yGbNOtRIgdIiGHOEBaZWf', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0252b2a3824413eefe9e33817a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485152b2a3824413eefe9e33817a', 'width': 64}], 'is_playable': True, 'name': '1989 (Deluxe)', 'release_date': '2014-01-01', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:1yGbNOtRIgdIiGHOEBaZWf'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,219200,False,{'isrc': 'USCJY1431349'},{'spotify': 'https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD'},https://api.spotify.com/v1/tracks/0cqRj7pUJDkTCEsJkx8snD,0cqRj7pUJDkTCEsJkx8snD,False,True,Shake It Off,80,,6,track,spotify:track:0cqRj7pUJDkTCEsJkx8snD
47,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6kZ42qRrzov54LcAk4onW9'}, 'href': 'https://api.spotify.com/v1/albums/6kZ42qRrzov54LcAk4onW9', 'id': '6kZ42qRrzov54LcAk4onW9', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02318443aab3531a0558e79a4d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851318443aab3531a0558e79a4d', 'width': 64}], 'is_playable': True, 'name': ""Red (Taylor's Version)"", 'release_date': '2021-11-12', 'release_date_precision': 'day', 'total_tracks': 30, 'type': 'album', 'uri': 'spotify:album:6kZ42qRrzov54LcAk4onW9'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,613026,True,{'isrc': 'USUG12103690'},{'spotify': 'https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi'},https://api.spotify.com/v1/tracks/5enxwA8aAbwZbf5qCHORXi,5enxwA8aAbwZbf5qCHORXi,False,True,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),81,,30,track,spotify:track:5enxwA8aAbwZbf5qCHORXi
48,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt'}, 'href': 'https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt', 'id': '1Mo4aZ8pdj6L1jx8zSwJnt', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025076e4160d018e378f488c33', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515076e4160d018e378f488c33', 'width': 64}], 'is_playable': True, 'name': 'THE TORTURED POETS DEPARTMENT', 'release_date': '2024-04-18', 'release_date_precision': 'day', 'total_tracks': 16, 'type': 'album', 'uri': 'spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,203801,False,{'isrc': 'USUG12401030'},{'spotify': 'https://open.spotify.com/track/2XXwLdtuAcE0HSCu61ijAb'},https://api.spotify.com/v1/tracks/2XXwLdtuAcE0HSCu61ijAb,2XXwLdtuAcE0HSCu61ijAb,False,True,My Boy Only Breaks His Favorite Toys,84,,3,track,spotify:track:2XXwLdtuAcE0HSCu61ijAb
49,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb'}, 'href': 'https://api.spotify.com/v1/albums/5H7ixXZfsNMGbIE5OBSpcb', 'id': '5H7ixXZfsNMGbIE5OBSpcb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028ecc33f195df6aa257c39eaa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518ecc33f195df6aa257c39eaa', 'width': 64}], 'is_playable': True, 'name': 'THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY', 'release_date': '2024-04-19', 'release_date_precision': 'day', 'total_tracks': 31, 'type': 'album', 'uri': 'spotify:album:5H7ixXZfsNMGbIE5OBSpcb'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]",1,245541,True,{'isrc': 'USUG12401041'},{'spotify': 'https://open.spotify.com/track/1xtw1krCR6Dw2KwkXw5z63'},https://api.spotify.com/v1/tracks/1xtw1krCR6Dw2KwkXw5z63,1xtw1krCR6Dw2KwkXw5z63,False,True,The Smallest Man Who Ever Lived,88,,14,track,spotify:track:1xtw1krCR6Dw2KwkXw5z63
